#algo	query_id	nb_reads	query_length	accession	description	organism	percentIdentity	nb_hsps	queryOverlap	hitOverlap	evalue	score	tax_id	taxonomy	sequence
"BLASTX"	"SRR10518885_1330"	"2660"	"1604"	"XP_010662844"	"PREDICTED: caffeic acid O-methyltransferase isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"96.3"	"1"	"67"	"96"	"0"	"712.605"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2660"	"426"	"1240"	"XP_002263358"	"PREDICTED: putative D-cysteine desulfhydrase 1, mitochondrial [Vitis vinifera]"	"Vitis vinifera"	"99.7"	"1"	"93"	"93"	"0"	"722.235"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_69"	"2344"	"3367"	"XP_002267014"	"PREDICTED: eukaryotic translation initiation factor 5B [Vitis vinifera]"	"Vitis vinifera"	"99.9"	"1"	"80"	"64"	"0"	"1644.79"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2774"	"373"	"1220"	"F6H9N6"	"RecName: Full=Beta-amyrin 28-monooxygenase; AltName: Full=Beta-amyrin 28-oxidase; AltName: Full=Cytochrome P450 716A15; Short=VvCYP716A15 [Vitis vinifera]"	"Vitis vinifera"	"98.4"	"1"	"94"	"80"	"0"	"786.949"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3755"	"172"	"1066"	"RVW87827"	"Photosystem I reaction center subunit III, chloroplastic [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"33"	"53"	"1.65151e-78"	"249.98"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3953"	"3221"	"1039"	"CBI25739"	"unnamed protein product, partial [Vitis vinifera]"	"Vitis vinifera"	"99.7"	"1"	"94"	"83"	"0"	"675.241"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1887"	"284"	"1416"	"XP_002278629"	"PREDICTED: deoxynucleoside triphosphate triphosphohydrolase SAMHD1 homolog [Vitis vinifera]"	"Vitis vinifera"	"99.8"	"1"	"99"	"100"	"0"	"924.85"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2760"	"373"	"1222"	"XP_002278560"	"PREDICTED: AMSH-like ubiquitin thioesterase 1 isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"99.5"	"1"	"100"	"80"	"0"	"815.453"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1530"	"804"	"1732"	"XP_002276397"	"PREDICTED: uncharacterized protein LOC100252456 [Vitis vinifera]"	"Vitis vinifera"	"98.4"	"2"	"99"	"77"	"1.07543e-05"	"1107.037"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_26"	"2382"	"4149"	"XP_003632587"	"PREDICTED: regulatory-associated protein of TOR 1 [Vitis vinifera]"	"Vitis vinifera"	"99.6"	"1"	"94"	"96"	"0"	"2545.77"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3866"	"284"	"1051"	"CBI21001"	"unnamed protein product, partial [Vitis vinifera]"	"Vitis vinifera"	"99.5"	"1"	"62"	"71"	"1.10072e-159"	"459.144"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_921"	"271"	"2642"	"XP_002282842"	"PREDICTED: dihydroflavonol 4-reductase [Vitis vinifera]"	"Vitis vinifera"	"99.4"	"1"	"39"	"85"	"0"	"710.294"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3667"	"5778"	"1078"	"CBI28962"	"unnamed protein product, partial [Vitis vinifera]"	"Vitis vinifera"	"99.4"	"1"	"91"	"70"	"0"	"666.766"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3530"	"441"	"1097"	"XP_002277122"	"PREDICTED: queuine tRNA-ribosyltransferase accessory subunit 2 [Vitis vinifera]"	"Vitis vinifera"	"99.7"	"1"	"100"	"86"	"0"	"684.871"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1086"	"1133"	"1706"	"XP_002274210"	"PREDICTED: pheophorbide a oxygenase, chloroplastic [Vitis vinifera]"	"Vitis vinifera"	"96.4"	"1"	"89"	"94"	"0"	"972.23"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2633"	"186"	"1245"	"XP_002275669"	"PREDICTED: sialyltransferase-like protein 1 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"100"	"86"	"0"	"845.499"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_200"	"1368"	"2617"	"KAA8522877"	"hypothetical protein F0562_009300 [Nyssa sinensis]"	"Nyssa sinensis"	"52.8"	"1"	"87"	"100"	"0"	"615.92"	"561372"	"Eukaryota;;Nyssaceae;Nyssa;Nyssa sinensis"	""
"BLASTX"	"SRR10518885_2500"	"374"	"1274"	"XP_002275256"	"PREDICTED: BRCA1-A complex subunit BRE isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"88"	"100"	"0"	"773.081"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1425"	"350"	"1563"	"XP_002281965"	"PREDICTED: solute carrier family 40 member 3, chloroplastic isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"99.2"	"1"	"98"	"90"	"0"	"975.311"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_510"	"556"	"2107"	"XP_010652216"	"PREDICTED: kinesin-like protein KIN-14I [Vitis vinifera]"	"Vitis vinifera"	"97.7"	"1"	"97"	"67"	"0"	"1343.56"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3944"	"649"	"1040"	"RVW65111"	"Protein decapping 5 [Vitis vinifera]"	"Vitis vinifera"	"98.5"	"2"	"56"	"38"	"4.73203e-82"	"335.8653"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3956"	"139"	"1038"	"RVW18817"	"hypothetical protein CK203_098374 [Vitis vinifera]"	"Vitis vinifera"	"99.6"	"1"	"69"	"67"	"7.59962e-170"	"486.878"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1516"	"1944"	"1534"	"XP_002276985"	"PREDICTED: DDB1- and CUL4-associated factor 13 [Vitis vinifera]"	"Vitis vinifera"	"99.6"	"1"	"88"	"100"	"0"	"907.131"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_7063"	"22"	"1113"	"XP_002271565"	"PREDICTED: rho GDP-dissociation inhibitor 1 [Vitis vinifera]"	"Vitis vinifera"	"95.9"	"1"	"26"	"41"	"1.63213e-59"	"202.601"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2673"	"404"	"1239"	"XP_002282760"	"PREDICTED: probable protein arginine N-methyltransferase 1 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"90"	"91"	"0"	"775.007"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3940"	"1489"	"1041"	"XP_002270080"	"PREDICTED: lipoyl synthase, chloroplastic isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"92"	"86"	"0"	"641.728"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3109"	"628"	"1165"	"CAN79776"	"hypothetical protein VITISV_013614 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"55"	"91"	"1.77744e-133"	"391.349"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_4983"	"244"	"1113"	"XP_002283656"	"PREDICTED: ubiquitin receptor RAD23c [Vitis vinifera]"	"Vitis vinifera"	"99.6"	"1"	"65"	"64"	"9.92557e-174"	"498.434"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_154"	"1093"	"2788"	"XP_002282263"	"PREDICTED: ATPase 4, plasma membrane-type [Vitis vinifera]"	"Vitis vinifera"	"99.9"	"1"	"98"	"95"	"0"	"1681.77"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_243"	"962"	"2515"	"XP_002276796"	"PREDICTED: protein TIC110, chloroplastic isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"99.6"	"1"	"100"	"83"	"0"	"1627.07"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_534"	"578"	"2088"	"XP_002264260"	"PREDICTED: protein CHROMATIN REMODELING 24 [Vitis vinifera]"	"Vitis vinifera"	"99.1"	"1"	"100"	"67"	"0"	"1408.28"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_202"	"593"	"2611"	"XP_010661326"	"PREDICTED: CCR4-NOT transcription complex subunit 1 [Vitis vinifera]"	"Vitis vinifera"	"99.1"	"1"	"100"	"36"	"0"	"1767.67"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2668"	"501"	"1239"	"XP_010657908"	"PREDICTED: CLP protease regulatory subunit CLPX2, mitochondrial [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"100"	"68"	"0"	"763.066"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2866"	"1030"	"1203"	"XP_010657083"	"PREDICTED: V-type proton ATPase subunit D [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"65"	"100"	"1.71083e-176"	"501.901"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1388"	"222"	"1581"	"XP_002285017"	"PREDICTED: isovaleryl-CoA dehydrogenase, mitochondrial [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"77"	"100"	"0"	"816.224"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1875"	"627"	"1419"	"XP_010652978"	"PREDICTED: chaperone protein dnaJ 16 isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"99.4"	"1"	"77"	"89"	"0"	"747.658"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_310"	"551"	"2356"	"RVW73799"	"hypothetical protein CK203_058284 [Vitis vinifera]"	"Vitis vinifera"	"99.8"	"1"	"58"	"81"	"0"	"909.442"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2315"	"308"	"1312"	"XP_002281279"	"PREDICTED: guanine nucleotide-binding protein subunit beta-like protein [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"75"	"100"	"0"	"644.425"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2178"	"934"	"1346"	"XP_002271007"	"PREDICTED: uncharacterized protein LOC100247307 [Vitis vinifera]"	"Vitis vinifera"	"99.2"	"1"	"80"	"90"	"0"	"728.783"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2171"	"339"	"1347"	"XP_002275667"	"PREDICTED: nitrilase-like protein 2 [Vitis vinifera]"	"Vitis vinifera"	"99.3"	"1"	"68"	"94"	"0"	"629.402"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3071"	"162"	"1170"	"CBI32331"	"unnamed protein product, partial [Vitis vinifera]"	"Vitis vinifera"	"99.7"	"1"	"92"	"98"	"0"	"719.539"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1693"	"2219"	"1475"	"XP_002281307"	"PREDICTED: AP-4 complex subunit mu isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"91"	"99"	"0"	"914.835"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2093"	"244"	"1363"	"XP_010655443"	"PREDICTED: glyoxysomal processing protease, glyoxysomal isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"99.2"	"1"	"85"	"51"	"0"	"788.489"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_776"	"495"	"1882"	"XP_010649604"	"PREDICTED: nhx1 antiporter isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"99.6"	"1"	"82"	"95"	"0"	"967.607"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1850"	"582"	"1426"	"XP_002284459"	"PREDICTED: 11S globulin subunit beta [Vitis vinifera]"	"Vitis vinifera"	"99.7"	"1"	"75"	"100"	"0"	"680.633"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_204"	"834"	"2606"	"XP_019077777"	"PREDICTED: nuclear poly(A) polymerase 4 isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"77"	"89"	"0"	"1328.92"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3095"	"580"	"1167"	"RVW88526"	"Eukaryotic translation initiation factor 2A [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"66"	"43"	"0"	"544.273"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_4189"	"582"	"1006"	"RVW83765"	"ER lumen protein-retaining receptor A [Vitis vinifera]"	"Vitis vinifera"	"99.2"	"2"	"38"	"45"	"3.04606e-07"	"266.53"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3908"	"195"	"1046"	"XP_010664583"	"PREDICTED: uncharacterized protein LOC100247521 isoform X2 [Vitis vinifera]"	"Vitis vinifera"	"99.3"	"1"	"86"	"50"	"0"	"529.635"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_421"	"1753"	"2204"	"XP_002273759"	"PREDICTED: BSD domain-containing protein 1 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"39"	"65"	"3.45601e-164"	"490.73"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1655"	"846"	"1488"	"XP_002265367"	"PREDICTED: CLIP-associated protein isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"99.8"	"1"	"100"	"34"	"0"	"957.207"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1895"	"126"	"1414"	"XP_002272429"	"PREDICTED: cyclin-dependent kinase C-2 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"86"	"79"	"0"	"823.157"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3030"	"214"	"1175"	"XP_002283945"	"PREDICTED: glycerophosphodiester phosphodiesterase GDPD6 [Vitis vinifera]"	"Vitis vinifera"	"98.6"	"1"	"92"	"91"	"0"	"718.768"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_989"	"1768"	"1755"	"XP_002285373"	"PREDICTED: protein PPLZ02 [Vitis vinifera]"	"Vitis vinifera"	"99.5"	"1"	"32"	"100"	"2.71193e-105"	"325.094"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1033"	"895"	"1737"	"XP_010650796"	"PREDICTED: ABC transporter B family member 25, mitochondrial isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"89"	"71"	"0"	"1022.31"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1726"	"1627"	"1464"	"XP_019075137"	"PREDICTED: isocitrate dehydrogenase [NAD] regulatory subunit 1, mitochondrial [Vitis vinifera]"	"Vitis vinifera"	"99.7"	"1"	"77"	"100"	"0"	"722.235"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3713"	"56"	"1072"	"RVW37527"	"Threonine--tRNA ligase, chloroplastic/mitochondrial 2 [Vitis vinifera]"	"Vitis vinifera"	"99.7"	"1"	"100"	"52"	"0"	"670.618"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2163"	"376"	"1349"	"CAN79042"	"hypothetical protein VITISV_043755 [Vitis vinifera]"	"Vitis vinifera"	"96.8"	"1"	"91"	"67"	"0"	"827.78"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_141"	"2931"	"2850"	"RVX19023"	"hypothetical protein CK203_007083 [Vitis vinifera]"	"Vitis vinifera"	"98.2"	"1"	"41"	"36"	"0"	"754.207"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3781"	"532"	"1062"	"XP_002278202"	"PREDICTED: ribonucleoside-diphosphate reductase large subunit [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"100"	"44"	"0"	"752.281"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3698"	"415"	"1074"	"RVW20003"	"Protein transport protein Sec23A [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"86"	"39"	"0"	"636.336"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3569"	"196"	"1090"	"XP_003634508"	"PREDICTED: histidinol-phosphate aminotransferase, chloroplastic isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"98.6"	"1"	"100"	"86"	"0"	"638.262"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1027"	"986"	"1740"	"XP_002280894"	"PREDICTED: NAC domain-containing protein 86 [Vitis vinifera]"	"Vitis vinifera"	"99.7"	"1"	"63"	"100"	"0"	"757.288"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1302"	"567"	"1617"	"XP_002279117"	"PREDICTED: DEAD-box ATP-dependent RNA helicase 20 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"90"	"96"	"0"	"910.598"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2658"	"625"	"1241"	"XP_002268149"	"PREDICTED: E3 ubiquitin-protein ligase MIEL1 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"70"	"100"	"0"	"597.816"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_145"	"1763"	"2831"	"XP_002266702"	"PREDICTED: LRR receptor-like serine/threonine-protein kinase FEI 1 [Vitis vinifera]"	"Vitis vinifera"	"99.8"	"1"	"47"	"74"	"0"	"843.958"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1651"	"984"	"1489"	"RVW59912"	"PTI1-like tyrosine-protein kinase 3 [Vitis vinifera]"	"Vitis vinifera"	"99.4"	"1"	"69"	"86"	"0"	"712.99"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3852"	"517"	"1052"	"XP_010644055"	"PREDICTED: uncharacterized protein LOC100260583 isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"98.8"	"1"	"95"	"46"	"0"	"599.742"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_4062"	"498"	"1182"	"XP_002281065"	"PREDICTED: ribosome biogenesis regulatory protein homolog [Vitis vinifera]"	"Vitis vinifera"	"97.0"	"2"	"67"	"80"	"4.965665e-19"	"502.6573"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_206"	"1267"	"2599"	"XP_002275327"	"PREDICTED: protein CASP isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"79"	"100"	"0"	"1258.05"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1351"	"1015"	"1596"	"XP_002282704"	"PREDICTED: S-adenosylmethionine decarboxylase proenzyme [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"68"	"100"	"0"	"712.605"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2764"	"477"	"1221"	"XP_002275861"	"PREDICTED: geranylgeranyl transferase type-2 subunit beta 1 isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"78"	"100"	"0"	"624.394"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_929"	"1954"	"1783"	"XP_003631649"	"PREDICTED: cyclase-associated protein 1 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"79"	"100"	"0"	"895.19"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2614"	"1801"	"1248"	"XP_002269785"	"PREDICTED: palmitoyl-protein thioesterase 1 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"62"	"79"	"0"	"535.413"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_4774"	"512"	"1126"	"RVW96653"	"putative ubiquitin-conjugating enzyme E2 23 [Vitis vinifera]"	"Vitis vinifera"	"90.7"	"2"	"100"	"37"	"1.59632e-09"	"736.4736"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_887"	"1696"	"1809"	"XP_002262606"	"PREDICTED: ADP-ribosylation factor GTPase-activating protein AGD7 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"77"	"100"	"0"	"719.539"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_113"	"5125"	"3270"	"XP_002276855"	"PREDICTED: clathrin heavy chain 2 [Vitis vinifera]"	"Vitis vinifera"	"99.8"	"2"	"88"	"56"	"2.585e-92"	"1878.59"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3763"	"536"	"1065"	"XP_010648448"	"PREDICTED: retinoblastoma-related protein isoform X4 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"97"	"34"	"0"	"699.508"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_439"	"1202"	"2180"	"XP_002279290"	"PREDICTED: suppressor of RPS4-RLD 1 isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"99.6"	"1"	"100"	"68"	"0"	"1454.5"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1868"	"2369"	"1420"	"XP_002270065"	"PREDICTED: probable serine/threonine-protein kinase At5g41260 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"94"	"91"	"0"	"902.508"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1335"	"618"	"1603"	"XP_002274975"	"PREDICTED: 60S ribosomal protein L4 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"76"	"100"	"0"	"799.66"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_174"	"1697"	"2730"	"XP_010645803"	"PREDICTED: uncharacterized aarF domain-containing protein kinase At1g71810, chloroplastic isoform X2 [Vitis vinifera]"	"Vitis vinifera"	"99.3"	"1"	"59"	"76"	"0"	"985.712"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1277"	"128"	"2085"	"XP_002264680"	"PREDICTED: bifunctional purple acid phosphatase 26 isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"99.5"	"2"	"63"	"91"	"0"	"927.532"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1444"	"717"	"1556"	"XP_010650725"	"PREDICTED: mitogen-activated protein kinase homolog MMK1 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"69"	"90"	"0"	"744.191"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1337"	"1042"	"1602"	"XP_002269692"	"PREDICTED: UDP-glucose 6-dehydrogenase 3 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"90"	"100"	"0"	"990.719"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1182"	"581"	"1664"	"XP_003634816"	"PREDICTED: protein strawberry notch isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"95"	"42"	"0"	"1081.24"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2351"	"1542"	"1305"	"RVW31068"	"Chaperone protein ClpD, chloroplastic [Vitis vinifera]"	"Vitis vinifera"	"99.5"	"2"	"99"	"49"	"3.22627e-89"	"876.301"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2419"	"432"	"1291"	"RVW33574"	"Subtilisin-like protease SBT5.3 [Vitis vinifera]"	"Vitis vinifera"	"96.4"	"1"	"92"	"52"	"0"	"746.503"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2434"	"1439"	"1288"	"XP_002281637"	"PREDICTED: electron transfer flavoprotein subunit alpha, mitochondrial [Vitis vinifera]"	"Vitis vinifera"	"99.4"	"1"	"75"	"89"	"0"	"592.038"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2665"	"189"	"1239"	"XP_010664200"	"PREDICTED: aldehyde dehydrogenase family 3 member H1 isoform X2 [Vitis vinifera]"	"Vitis vinifera"	"99.3"	"1"	"100"	"84"	"0"	"806.979"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
